id_source,name,address,country,cuisine,currency,delivery_cost,lat,lon,opening_hours,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,is_mainstream_chain,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_close,sun_open
4-CZKDNX4YE2AAAA,Danger Close Beverage Co,Danger Close Beverage Co - Bukit Merah Lane 1,Singapore,"[""Beverages"", ""Coffee"", ""Tea""]",SGD,970.0,1.28597191,103.8045427,"{""displayedHours"": ""Closed"", ""sun"": ""11:30-14:00 18:30-21:00"", ""mon"": ""Closed"", ""tue"": ""11:30-14:00 18:30-21:00"", ""wed"": ""11:30-14:00 18:30-21:00"", ""thu"": ""11:30-14:00 18:30-21:00"", ""fri"": ""11:30-14:00 18:30-21:00"", ""sat"": ""11:30-14:00 18:30-21:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKDNX4YE2AAAA/hero/be0b10d0d6664f8b83c10ef4fdfd6f12_1592365358595644025.jpg,5000,1.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,43.0,0,,,1900-01-01 11:30:00,,1900-01-01 11:30:00,,1900-01-01 11:30:00,,1900-01-01 11:30:00,,1900-01-01 11:30:00,,,1900-01-01 11:30:00
4-CZDVAN23JKJYGJ,The Kins' Cafe,The Kins' Cafe - Bijou Condo,Singapore,"[""Asian"", ""Bakery"", ""Coffee"", ""Western"", ""Cake""]",SGD,440.0,1.2767523,103.7916538,"{""open"": true, ""displayedHours"": ""09:00-19:00"", ""sun"": ""09:00-19:00"", ""mon"": ""09:00-19:00"", ""tue"": ""09:00-19:00"", ""wed"": ""Closed"", ""thu"": ""09:00-19:00"", ""fri"": ""09:00-19:00"", ""sat"": ""09:00-19:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVAN23JKJYGJ/hero/116d617f2f0c4dd7950f0355b9b51665_1587291983261306939.jpeg,5000,4.8,15.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,30.0,0,1900-01-01 09:00:00,1900-01-01 19:00:00,1900-01-01 09:00:00,1900-01-01 19:00:00,,,1900-01-01 09:00:00,1900-01-01 19:00:00,1900-01-01 09:00:00,1900-01-01 19:00:00,1900-01-01 09:00:00,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 09:00:00
4-C2CYA4EGUBVDJT,Fun Toast,Fun Toast - Ascent,Singapore,"[""Beverages"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""Local"", ""Singaporean""]",SGD,1500.0,1.2912234,103.784776,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""07:30-17:15"", ""tue"": ""07:30-17:15"", ""wed"": ""07:30-17:15"", ""thu"": ""07:30-17:15"", ""fri"": ""07:30-17:15"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CYA4EGUBVDJT/hero/96ffdf2e507849d8abf1775f291ec136_1605510051877776368.jpeg,5000,4.1,26.0,DELIVERY_TAKEAWAY,$1.50 OFF Double Toast Bundle 1,FOOD,GRAB,40.0,1,1900-01-01 07:30:00,1900-01-01 17:15:00,1900-01-01 07:30:00,1900-01-01 17:15:00,1900-01-01 07:30:00,1900-01-01 17:15:00,1900-01-01 07:30:00,1900-01-01 17:15:00,1900-01-01 07:30:00,1900-01-01 17:15:00,,,,
4-CYWUNXDYMGKFPA,Nami Cafe,Nami Cafe - Research Link,Singapore,"[""Beverages"", ""Coffee"", ""Tea"", ""Rice Bowls""]",SGD,2240.0,1.294220964306099,103.77583173833334,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:00-16:30"", ""tue"": ""11:00-16:30"", ""wed"": ""Closed"", ""thu"": ""11:00-16:30"", ""fri"": ""10:00-16:00"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWUNXDYMGKFPA/hero/9cac895de0e146a4926a45008ebb57f0_1567165078725893870.jpg,5000,4.0,5.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,33.0,0,1900-01-01 11:00:00,1900-01-01 16:30:00,1900-01-01 11:00:00,1900-01-01 16:30:00,,,1900-01-01 11:00:00,1900-01-01 16:30:00,1900-01-01 10:00:00,1900-01-01 16:00:00,,,,
4-C2EFGA2BBF3YAT,Matchaya,Matchaya - One @ Redhill Centre [Islandwide Delivery],Singapore,"[""Beverages"", ""Coffee & Tea"", ""Convenience"", ""Gifts""]",SGD,800.0,1.2850973,103.8082597,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""07:00-07:01"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EFGA2BBF3YAT/hero/5417e0dd1bb846e194c033ce186fad58_1615879766200328217.jpeg,25000,5.0,3.0,ONLY_DELIVERY,,MART,GRAB,39.0,0,1900-01-01 07:00:00,1900-01-01 07:01:00,,,,,,,,,,,,
4-CZJ2LKWFNADXFA,Commune Cafe,Commune Cafe - The Metropolis,Singapore,"[""Coffee & Tea"", ""Japanese""]",SGD,1650.0,1.305988,103.7914594,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-15:30"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJ2LKWFNADXFA/hero/68331bd0d38c424bbc328807dbf790f1_1594794011082745365.jpeg,5000,5.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,30.0,0,1900-01-01 09:00:00,1900-01-01 15:30:00,,,,,,,,,,,,
SGDD11288,Toast Box,Toast Box - Alexandra Central,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,780.0,1.28740795,103.8050282,"{""open"": true, ""displayedHours"": ""08:30-18:30"", ""sun"": ""08:00-19:00"", ""mon"": ""08:30-19:00"", ""tue"": ""08:30-19:00"", ""wed"": ""08:30-19:00"", ""thu"": ""08:30-17:01"", ""fri"": ""08:30-18:30"", ""sat"": ""08:30-18:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11288/hero/7f3a8a17edcd4ab38ad5be8a181c3209_1616571589047484632.jpeg,3000,4.1,1509.0,ONLY_DELIVERY,20% OFF Family Bundles,FOOD,GRAB,37.0,1,1900-01-01 08:30:00,1900-01-01 19:00:00,1900-01-01 08:30:00,1900-01-01 19:00:00,1900-01-01 08:30:00,1900-01-01 19:00:00,1900-01-01 08:30:00,1900-01-01 17:01:00,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 19:00:00,1900-01-01 08:00:00
4-C2TZSFWZT6EDE2,Pyroast,Pyroast - Henderson Road,Singapore,"[""Beverages"", ""Coffee & Tea""]",SGD,560.0,1.2844774,103.8192147,"{""open"": true, ""displayedHours"": ""10:00-18:30"", ""sun"": ""10:00-18:30"", ""mon"": ""10:00-18:30"", ""tue"": ""10:00-18:30"", ""wed"": ""10:00-18:30"", ""thu"": ""10:00-18:30"", ""fri"": ""10:00-18:30"", ""sat"": ""10:00-18:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TZSFWZT6EDE2/hero/ceb82edf80514f2197e2fc02b709f699_1621679677075136568.jpg,2500,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,27.0,0,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 10:00:00,1900-01-01 18:30:00,1900-01-01 18:30:00,1900-01-01 10:00:00
4-CZDVCY6AFE5JEJ,The Coffee Roaster,The Coffee Roaster - NUS AS8,Singapore,"[""Bakery"", ""Coffee"", ""Beverages"", ""Cake"", ""Tea""]",SGD,1820.0,1.296261377411445,103.77196449440984,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:30-17:00"", ""tue"": ""08:30-17:00"", ""wed"": ""08:30-17:00"", ""thu"": ""08:30-17:00"", ""fri"": ""08:30-17:00"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVCY6AFE5JEJ/hero/8d0b048d21194b6899381cd9ec1e120a_1587787113800150380.jpeg,5000,4.8,28.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,39.0,0,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,,,,
4-CYLCC2DCN2NYWE,Tiong Hoe Specialty Coffee,Tiong Hoe Specialty Coffee - Stirling Road,Singapore,"[""Asian"", ""Coffee"", ""Beverages"", ""Cold Brew""]",SGD,1050.0,1.2908198472059382,103.80321728632128,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-15:00"", ""mon"": ""09:00-16:45"", ""tue"": ""10:00-15:00"", ""wed"": ""10:00-15:00"", ""thu"": ""09:00-16:45"", ""fri"": ""09:00-16:45"", ""sat"": ""10:00-15:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLCC2DCN2NYWE/hero/upload-photo-Hero_Photo_e20b0eb736134b399869208138561010_1557734881874710730.jpeg,5000,4.7,207.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,0,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 10:00:00,1900-01-01 15:00:00,1900-01-01 10:00:00,1900-01-01 15:00:00,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 10:00:00,1900-01-01 15:00:00,1900-01-01 15:00:00,1900-01-01 10:00:00
4-C2TYVPJ3ALJ2NX,Stoked!,Stoked! - Oasis,Singapore,"[""Chicken"", ""Coffee & Tea"", ""Healthy"", ""Western"", ""Same Prices In-Store""]",SGD,1300.0,1.287902,103.790326,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:30-17:30"", ""tue"": ""11:30-17:30"", ""wed"": ""11:30-17:30"", ""thu"": ""11:30-17:30"", ""fri"": ""11:30-17:30"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TYVPJ3ALJ2NX/hero/db710de130df4dec88e2df9749e29d5e_1622263326184836919.jpeg,2500,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,24.0,0,1900-01-01 11:30:00,1900-01-01 17:30:00,1900-01-01 11:30:00,1900-01-01 17:30:00,1900-01-01 11:30:00,1900-01-01 17:30:00,1900-01-01 11:30:00,1900-01-01 17:30:00,1900-01-01 11:30:00,1900-01-01 17:30:00,,,,
4-CZMAVUJCAXJ1LJ,Goodness Of Thirst,Goodness Of Thirst - ABC Brickworks Market & Food Centre [Stall 18],Singapore,"[""Beverages"", ""Coffee & Tea"", ""Tea"", ""Asian""]",SGD,840.0,1.2867699,103.80793532,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMAVUJCAXJ1LJ/hero/00cab5fddf3c4ec0be7bcab23d3d0106_1596094506482623321.jpg,5000,3.7,3.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,46.0,0,,,,,,,,,,,,,1900-01-01 22:00:00,1900-01-01 10:00:00
SGDD11391,Starbucks,Starbucks - Anchorpoint Shopping Centre,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,570.0,1.28858890117408,103.80522023313466,"{""open"": true, ""displayedHours"": ""08:15-21:30"", ""sun"": ""08:15-21:30"", ""mon"": ""08:00-21:30"", ""tue"": ""08:00-21:30"", ""wed"": ""08:00-21:30"", ""thu"": ""08:00-21:30"", ""fri"": ""08:10-21:30"", ""sat"": ""08:15-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11391/hero/54a8c9b93d9141769ad8d820abef8542_1618364510427224694.jpeg,5000,4.4,1349.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,1,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:10:00,1900-01-01 21:30:00,1900-01-01 08:15:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 08:15:00
4-CZJFNJVKLJ3XTN,Slurp Slurp,Slurp Slurp - Connexis,Singapore,"[""Noodles"", ""Singaporean"", ""Snack"", ""Same Prices In-Store"", ""Coffee & Tea""]",SGD,1490.0,1.2986643,103.78721,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-16:50"", ""tue"": ""10:00-16:50"", ""wed"": ""10:00-16:50"", ""thu"": ""10:00-16:50"", ""fri"": ""10:00-16:50"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJFNJVKLJ3XTN/hero/66498b6315cd4036bf49689347786720_1590562252786406230.jpg,5000,5.0,1.0,ONLY_DELIVERY,,FOOD,GRAB,27.0,0,1900-01-01 10:00:00,1900-01-01 16:50:00,1900-01-01 10:00:00,1900-01-01 16:50:00,1900-01-01 10:00:00,1900-01-01 16:50:00,1900-01-01 10:00:00,1900-01-01 16:50:00,1900-01-01 10:00:00,1900-01-01 16:50:00,,,,
4-C2BVBFVFRX5KN2,Dong Sheng,Dong Sheng - Beo Crescent,Singapore,"[""Snack"", ""Chinese"", ""Coffee & Tea"", ""Local""]",SGD,600.0,1.28850898,103.82714942666668,"{""displayedHours"": ""Closed"", ""sun"": ""10:30-19:00"", ""mon"": ""10:30-19:00"", ""tue"": ""10:30-19:00"", ""wed"": ""10:30-19:00"", ""thu"": ""10:30-19:00"", ""fri"": ""10:30-19:00"", ""sat"": ""10:30-19:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BVBFVFRX5KN2/hero/c0f74ea537b04a62aeb77a71b2742e2e_1603209645890199537.jpg,5000,2.9,20.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,0,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 10:30:00,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 10:30:00
4-C2NDSA6WLAUUJN,Seeds Cafe,Seeds Cafe - Rainbow Centre (Margaret Drive School),Singapore,"[""Breakfast & Brunch"", ""Coffee & Tea"", ""Western""]",SGD,820.0,1.2974295,103.8086243,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-16:45"", ""mon"": ""09:00-16:45"", ""tue"": ""09:00-16:45"", ""wed"": ""09:00-16:45"", ""thu"": ""09:00-16:45"", ""fri"": ""09:00-16:45"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NDSA6WLAUUJN/hero/7f2175ac93db4d65a443499f72aadcf6_1618378393585610385.jpg,5000,5.0,3.0,ONLY_DELIVERY,,FOOD,GRAB,40.0,0,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 09:00:00,1900-01-01 16:45:00,1900-01-01 09:00:00,1900-01-01 16:45:00,,,1900-01-01 16:45:00,1900-01-01 09:00:00
SGDD07832,PIPES by Hattendo,PIPES by Hattendo - Dorsett Residences,Singapore,"[""Roasted Coffee Beans"", ""Dessert"", ""Bakery"", ""Coffee"", ""Tea""]",SGD,580.0,1.2802152,103.84066,"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-18:00"", ""mon"": ""Closed"", ""tue"": ""11:00-16:00 17:45-21:00"", ""wed"": ""11:00-16:00 17:45-21:00"", ""thu"": ""11:00-16:00 17:45-21:00"", ""fri"": ""11:00-16:00 17:45-21:00"", ""sat"": ""11:00-16:00 17:45-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07832/hero/93aa1a547b4c46809f79be8b8373b472_1564645940007469476.jpeg,3000,4.6,50.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,35.0,0,,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 18:00:00,1900-01-01 11:00:00
SGDD11393,Starbucks,Starbucks - Tiong Bahru Plaza,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,690.0,1.2860763072967527,103.8274779,"{""open"": true, ""displayedHours"": ""08:00-22:00"", ""sun"": ""08:00-22:00"", ""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11393/hero/4e1332110c954d98b69e331907c471cd_1618364603332635431.jpeg,5000,4.4,2221.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,1,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00
4-C2EVGEUVRK2DPA,Eat cetera,Eat cetera - Artra,Singapore,"[""European"", ""Grill"", ""Beer"", ""Coffee & Tea""]",SGD,630.0,1.29026915,103.8174246,"{""open"": true, ""displayedHours"": ""12:00-21:30"", ""sun"": ""12:00-21:30"", ""mon"": ""12:00-21:30"", ""tue"": ""12:00-21:30"", ""wed"": ""12:00-21:30"", ""thu"": ""12:00-21:30"", ""fri"": ""12:00-21:30"", ""sat"": ""12:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EVGEUVRK2DPA/hero/09adaebf3b644aceb3ae058430d364c4_1609231232830945048.jpg,5000,4.6,9.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,44.0,0,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 12:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 12:00:00
4-C2TXVB2VKCNFHA,Free The Robot,Free The Robot - Telok Ayer Street [Islandwide Delivery],Singapore,"[""Coffee & Tea"", ""Western"", ""Islandwide Delivery""]",SGD,320.0,1.2820106,103.848149,"{""open"": true, ""displayedHours"": ""09:30-20:30"", ""sun"": ""09:30-20:30"", ""mon"": ""09:30-20:30"", ""tue"": ""09:30-20:30"", ""wed"": ""09:30-20:30"", ""thu"": ""09:30-20:30"", ""fri"": ""09:30-20:30"", ""sat"": ""09:30-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXVB2VKCNFHA/hero/a6cdc5fc0a7d45bda59b0d732ba02cf1_1621563195004709598.jpeg,25000,,,DELIVERY_TAKEAWAY,50% off MAINS,FOOD,GRAB,42.0,0,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00
4-CYUWR4KDVXLJSA,Fun Toast,Fun Toast - Tiong Bahru Plaza,Singapore,"[""Coffee"", ""Local"", ""Juice"", ""Tea""]",SGD,540.0,1.2863148,103.82783008948428,"{""open"": true, ""displayedHours"": ""07:30-19:30"", ""sun"": ""07:30-19:30"", ""mon"": ""07:30-19:30"", ""tue"": ""07:30-19:30"", ""wed"": ""07:30-19:30"", ""thu"": ""07:30-19:30"", ""fri"": ""07:30-19:30"", ""sat"": ""07:30-19:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUWR4KDVXLJSA/hero/75r-24bits-100kb-2429a22b5edcf8417ca5aa0a2402ba3ece227a9c5406151e73e161484973faff-c5d29f858f464de39309fabfad6f4c52_1563775053698169197.jpeg,5000,4.5,898.0,DELIVERY_TAKEAWAY,15% Off Sets,FOOD,GRAB,39.0,1,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00,1900-01-01 19:30:00,1900-01-01 19:30:00,1900-01-01 07:30:00
4-C2LKCPLAHBJULT,S-Pearl Tea,S-Pearl Tea - THKFSC @ Tanjong Pagar,Singapore,"[""Asian"", ""Beverages"", ""Breakfast & Brunch"", ""Bubble Tea"", ""Coffee & Tea""]",SGD,460.0,1.285496376,103.8280267,"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LKCPLAHBJULT/hero/4b5c814330a0435093d44a7af9eb1919_1614926669910421322.jpeg,5000,5.0,6.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,40.0,0,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 11:00:00
4-CZECGPCZAFWJLE,Tong Ah Eating House,Tong Ah Eating House - Keong Saik Road,Singapore,"[""Asian"", ""Same Prices In-Store"", ""Chinese"", ""Coffee & Tea""]",SGD,340.0,1.2801068,103.8415827,"{""open"": true, ""displayedHours"": ""11:00-14:30 14:31-20:45"", ""sun"": ""11:00-14:30 14:31-20:45"", ""mon"": ""11:00-17:00 17:01-20:45"", ""tue"": ""11:00-14:30 14:31-20:45"", ""wed"": ""Closed"", ""thu"": ""11:00-14:30 14:31-20:45"", ""fri"": ""11:00-14:30 14:31-20:45"", ""sat"": ""11:00-14:30 14:31-20:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZECGPCZAFWJLE/hero/4b1854f785424f7bad579f8511bbb1de_1588566564220459327.jpeg,3000,3.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,34.0,0,1900-01-01 11:00:00,,1900-01-01 11:00:00,,,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,,1900-01-01 11:00:00
SGDD11421,Starbucks,Starbucks - Tanjong Pagar Centre,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,550.0,1.2765372,103.8449558,"{""open"": true, ""displayedHours"": ""08:00-19:00"", ""sun"": ""08:00-19:00"", ""mon"": ""07:30-18:45"", ""tue"": ""07:30-18:45"", ""wed"": ""07:30-18:45"", ""thu"": ""07:30-18:45"", ""fri"": ""07:30-18:45"", ""sat"": ""08:00-19:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11421/hero/29b2ea0f5c5f4ac886cae156f07ae432_1618364638589585530.jpeg,3000,4.3,474.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,25.0,1,1900-01-01 07:30:00,1900-01-01 18:45:00,1900-01-01 07:30:00,1900-01-01 18:45:00,1900-01-01 07:30:00,1900-01-01 18:45:00,1900-01-01 07:30:00,1900-01-01 18:45:00,1900-01-01 07:30:00,1900-01-01 18:45:00,1900-01-01 08:00:00,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 08:00:00
4-C2NZA2LBRY2ZSE,Shuttl.96,Shuttl.96 - Havelock Road,Singapore,"[""Beverages"", ""Coffee & Tea""]",SGD,580.0,1.28835525725624,103.829340141616,"{""open"": true, ""displayedHours"": ""09:00-18:00"", ""sun"": ""09:00-18:00"", ""mon"": ""09:00-18:00"", ""tue"": ""09:00-18:00"", ""wed"": ""09:00-18:00"", ""thu"": ""09:00-18:00"", ""fri"": ""09:00-18:00"", ""sat"": ""09:00-18:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NZA2LBRY2ZSE/hero/1bb8a37c5a894d03825a382e34f71d53_1619606141872543406.jpg,5000,5.0,,DELIVERY_TAKEAWAY,,FOOD,GRAB,29.0,0,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 09:00:00
